,PassengerId,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,passenger_group,passenger_number_in_group,total_luxury_amenities,deck,num,side,first name,last name,HomePlanet
155,0178_01,False,D/6/S,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Wees Knik,False,178,1,3722.0,D,6,S,Wees,Knik,Mars
156,0179_01,False,G/26/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Elaney Webstephrey,True,179,1,906.0,G,26,P,Elaney,Webstephrey,Earth
157,0179_02,False,G/26/P,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Raque Webstephrey,False,179,2,0.0,G,26,P,Raque,Webstephrey,Earth
158,0179_03,False,G/26/P,TRAPPIST-1e,3,False,0.0,0.0,0.0,0.0,0.0,Sallyl Webstephrey,True,179,3,0.0,G,26,P,Sallyl,Webstephrey,Earth
159,0181_01,False,G/27/P,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Nancis Brighttt,False,181,1,394.0,G,27,P,Nancis,Brighttt,Earth
160,0182_01,True,C/3/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Ksorab Disight,True,182,1,0.0,C,3,P,Ksorab,Disight,Europa
161,0183_01,False,F/36/S,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Stany Weaves,True,183,1,821.0,F,36,S,Stany,Weaves,Earth
162,0186_01,False,G/28/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Camiet Shephendry,False,186,1,1018.0,G,28,P,Camiet,Shephendry,Earth
163,0188_01,True,G/31/S,TRAPPIST-1e,56,False,0.0,0.0,0.0,0.0,0.0,Branda Romez,True,188,1,0.0,G,31,S,Branda,Romez,Earth
164,0189_01,False,E/8/P,55 Cancri e,49,False,0.0,0.0,0.0,0.0,0.0,Helly Booters,False,189,1,788.0,E,8,P,Helly,Booters,Earth
165,0190_01,True,G/32/S,55 Cancri e,11,False,0.0,0.0,0.0,0.0,0.0,,False,190,1,0.0,G,32,S,,,Earth
166,0192_01,True,G/29/P,TRAPPIST-1e,1,False,0.0,0.0,0.0,0.0,0.0,Tance Adavisons,True,192,1,0.0,G,29,P,Tance,Adavisons,Earth
167,0192_02,False,G/29/P,TRAPPIST-1e,8,False,0.0,0.0,0.0,0.0,0.0,Robyny Adavisons,False,192,2,0.0,G,29,P,Robyny,Adavisons,Earth
168,0192_03,False,G/29/P,TRAPPIST-1e,39,False,0.0,0.0,0.0,0.0,0.0,Lilace Adavisons,False,192,3,908.0,G,29,P,Lilace,Adavisons,Earth
169,0193_01,True,F/41/P,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Sps Raf,True,193,1,0.0,F,41,P,Sps,Raf,Mars
170,0193_02,False,F/41/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Frook Raf,False,193,2,1080.0,F,41,P,Frook,Raf,Mars
171,0193_03,False,F/41/P,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Goles Raf,True,193,3,0.0,F,41,P,Goles,Raf,Mars
172,0195_01,False,F/42/P,TRAPPIST-1e,39,False,0.0,0.0,0.0,0.0,0.0,Bar Floaf,True,195,1,1273.0,F,42,P,Bar,Floaf,Mars
173,0196_01,False,D/5/P,PSO J318.5-22,25,False,0.0,0.0,0.0,0.0,0.0,Caper Emead,False,196,1,1778.0,D,5,P,Caper,Emead,Mars
174,0197_01,False,C/5/P,TRAPPIST-1e,36,False,0.0,0.0,0.0,0.0,0.0,Astrak Dissper,False,197,1,2342.0,C,5,P,Astrak,Dissper,Europa
175,0198_01,False,G/30/P,PSO J318.5-22,52,False,0.0,0.0,0.0,0.0,0.0,Jeroy Cookson,True,198,1,0.0,G,30,P,Jeroy,Cookson,Earth
176,0199_01,True,G/33/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Regana Morrows,False,199,1,0.0,G,33,S,Regana,Morrows,Earth
177,0200_01,True,G/31/P,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Elia Colomonson,True,200,1,0.0,G,31,P,Elia,Colomonson,Earth
178,0201_01,True,B/3/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Kaffias Bacistion,True,201,1,0.0,B,3,S,Kaffias,Bacistion,Europa
179,0201_02,True,B/3/S,TRAPPIST-1e,47,False,0.0,0.0,0.0,0.0,0.0,Edaruma Bacistion,True,201,2,0.0,B,3,S,Edaruma,Bacistion,Europa
180,0202_01,True,B/9/P,55 Cancri e,45,False,0.0,0.0,0.0,0.0,0.0,Pomera Embleng,True,202,1,0.0,B,9,P,Pomera,Embleng,Europa
181,0202_02,False,A/2/P,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Vegas Embleng,True,202,2,3754.0,A,2,P,Vegas,Embleng,Europa
182,0203_01,True,C/8/S,TRAPPIST-1e,51,False,0.0,0.0,0.0,0.0,0.0,Ancham Heateele,True,203,1,0.0,C,8,S,Ancham,Heateele,Europa
183,0205_01,False,G/34/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Carma Oneiles,False,205,1,773.0,G,34,S,Carma,Oneiles,Earth
184,0206_01,False,C/9/S,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Nuson Brugashed,True,206,1,2981.0,C,9,S,Nuson,Brugashed,Europa
185,0207_01,True,G/32/P,PSO J318.5-22,19,False,0.0,0.0,0.0,0.0,0.0,Thony Mcfaddennon,False,207,1,0.0,G,32,P,Thony,Mcfaddennon,Earth
186,0210_01,True,D/6/P,55 Cancri e,24,False,0.0,0.0,0.0,0.0,0.0,Arraid Inicont,True,210,1,0.0,D,6,P,Arraid,Inicont,Earth
187,0211_01,False,F/44/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Pebuts Appie,True,211,1,1040.0,F,44,P,Pebuts,Appie,Mars
188,0211_02,True,F/44/P,TRAPPIST-1e,11,False,0.0,0.0,0.0,0.0,0.0,Corsh Appie,True,211,2,0.0,F,44,P,Corsh,Appie,Mars
189,0211_03,False,F/44/P,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Picers Date,False,211,3,1337.0,F,44,P,Picers,Date,Mars
190,0212_01,False,E/9/P,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Inen Workmans,False,212,1,982.0,E,9,P,Inen,Workmans,Earth
191,0212_02,False,F/45/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Shally Workmans,False,212,2,732.0,F,45,P,Shally,Workmans,Earth
192,0213_01,False,F/46/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Carita Navages,False,213,1,794.0,F,46,P,Carita,Navages,Earth
193,0216_01,False,F/40/S,55 Cancri e,21,False,0.0,0.0,0.0,0.0,0.0,Searla Garnes,False,216,1,1974.0,F,40,S,Searla,Garnes,Earth
194,0217_01,False,F/47/P,TRAPPIST-1e,38,False,0.0,0.0,0.0,0.0,0.0,Prilly Shieldson,False,217,1,1544.0,F,47,P,Prilly,Shieldson,Earth
195,0219_01,True,G/36/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Nica River,True,219,1,0.0,G,36,P,Nica,River,Earth
196,0220_01,True,G/37/P,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Tyle Wilsoney,True,220,1,0.0,G,37,P,Tyle,Wilsoney,Earth
197,0220_02,False,G/37/P,TRAPPIST-1e,0,False,0.0,0.0,0.0,0.0,0.0,Wena Wilsoney,True,220,2,0.0,G,37,P,Wena,Wilsoney,Earth
198,0220_03,True,G/37/P,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Branca Wilsoney,False,220,3,0.0,G,37,P,Branca,Wilsoney,Earth
199,0220_04,False,E/10/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Dont Wilsoney,False,220,4,206.0,E,10,P,Dont,Wilsoney,Earth
200,0220_05,False,F/48/P,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Velyne Wilsoney,False,220,5,1102.0,F,48,P,Velyne,Wilsoney,Earth
201,0220_06,False,G/37/P,55 Cancri e,1,False,0.0,0.0,0.0,0.0,0.0,Weney Wilsoney,False,220,6,0.0,G,37,P,Weney,Wilsoney,Earth
202,0220_07,True,G/37/P,TRAPPIST-1e,15,False,0.0,0.0,0.0,0.0,0.0,Guye Wilsoney,True,220,7,0.0,G,37,P,Guye,Wilsoney,Earth
203,0221_01,False,E/13/S,55 Cancri e,21,False,0.0,0.0,0.0,0.0,0.0,Cowhex Blan,False,221,1,2356.0,E,13,S,Cowhex,Blan,Mars
204,0221_02,False,E/13/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Yogark Reke,False,221,2,1298.0,E,13,S,Yogark,Reke,Mars
205,0221_03,False,E/13/S,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Jacks Reke,False,221,3,2134.0,E,13,S,Jacks,Reke,Mars
206,0221_04,True,E/13/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Eerch Reke,True,221,4,0.0,E,13,S,Eerch,Reke,Mars
207,0221_05,False,E/13/S,TRAPPIST-1e,41,False,0.0,0.0,0.0,0.0,0.0,Panbug Reke,False,221,5,2597.0,E,13,S,Panbug,Reke,Mars
208,0221_06,False,E/13/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Gran Reke,False,221,6,1370.0,E,13,S,Gran,Reke,Mars
209,0221_07,True,E/13/S,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Rohs Reke,False,221,7,0.0,E,13,S,Rohs,Reke,Mars
210,0222_01,False,F/41/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Gone Perte,False,222,1,1417.0,F,41,S,Gone,Perte,Mars
211,0222_02,True,F/41/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Colf Deva,True,222,2,0.0,F,41,S,Colf,Deva,Mars
212,0222_03,True,E/14/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Grake Perte,True,222,3,0.0,E,14,S,Grake,Perte,Mars
213,0223_01,False,G/35/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Evan Sykess,False,223,1,676.0,G,35,S,Evan,Sykess,Earth
214,0224_01,False,F/42/S,TRAPPIST-1e,32,True,0.0,0.0,0.0,0.0,0.0,Blues Queen,False,224,1,1820.0,F,42,S,Blues,Queen,Mars
215,0225_01,True,G/38/P,PSO J318.5-22,58,False,0.0,0.0,0.0,0.0,0.0,Carly Hortis,True,225,1,0.0,G,38,P,Carly,Hortis,Earth
216,0229_01,False,F/43/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Done Sellahaney,False,229,1,803.0,F,43,S,Done,Sellahaney,Earth
217,0231_01,False,F/44/S,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Krus Nate,False,231,1,1806.0,F,44,S,Krus,Nate,Mars
218,0232_01,True,G/36/S,PSO J318.5-22,27,False,0.0,0.0,0.0,0.0,0.0,Nica Bakerrison,False,232,1,0.0,G,36,S,Nica,Bakerrison,Earth
219,0233_01,False,F/45/S,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,Teda Wist,False,233,1,1750.0,F,45,S,Teda,Wist,Mars
220,0234_01,False,F/50/P,TRAPPIST-1e,43,False,0.0,0.0,0.0,0.0,0.0,Keitha Josey,False,234,1,888.0,F,50,P,Keitha,Josey,Earth
221,0237_01,True,B/11/P,TRAPPIST-1e,42,False,0.0,0.0,0.0,0.0,0.0,Weias Aginge,True,237,1,0.0,B,11,P,Weias,Aginge,Europa
222,0239_01,False,G/734/S,TRAPPIST-1e,37,False,0.0,0.0,0.0,0.0,0.0,Diedow Resty,False,239,1,1048.0,G,734,S,Diedow,Resty,Mars
223,0240_01,True,F/52/P,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Puffes Crie,True,240,1,0.0,F,52,P,Puffes,Crie,Mars
224,0241_01,False,E/11/P,55 Cancri e,33,False,0.0,0.0,0.0,0.0,0.0,Alas Dischod,False,241,1,7177.0,E,11,P,Alas,Dischod,Europa
225,0242_01,False,F/46/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Almone Sté,False,242,1,1288.0,F,46,S,Almone,Sté,Earth
226,0243_01,True,G/37/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Lilace Cartyernan,False,243,1,0.0,G,37,S,Lilace,Cartyernan,Earth
227,0244_01,True,G/734/S,TRAPPIST-1e,43,False,0.0,0.0,0.0,0.0,0.0,Froos Sad,True,244,1,0.0,G,734,S,Froos,Sad,Mars
228,0244_02,True,F/47/S,55 Cancri e,14,False,0.0,0.0,0.0,0.0,0.0,Tous Sad,True,244,2,0.0,F,47,S,Tous,Sad,Mars
229,0245_01,False,C/6/P,55 Cancri e,46,False,0.0,0.0,0.0,0.0,0.0,Glueba Repumparte,True,245,1,3578.0,C,6,P,Glueba,Repumparte,Europa
230,0245_02,False,C/6/P,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Anchib Repumparte,False,245,2,12378.0,C,6,P,Anchib,Repumparte,Europa
231,0246_01,False,D/8/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Mele Sesa,False,246,1,3261.0,D,8,P,Mele,Sesa,Mars
232,0248_01,False,C/10/S,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Genifi Spanxibus,False,248,1,9684.0,C,10,S,Genifi,Spanxibus,Europa
233,0250_01,True,G/38/S,PSO J318.5-22,47,False,0.0,0.0,0.0,0.0,0.0,Camily Kramosley,False,250,1,0.0,G,38,S,Camily,Kramosley,Earth
234,0251_01,True,C/11/S,55 Cancri e,54,False,0.0,0.0,0.0,0.0,0.0,Diphah Amsive,True,251,1,0.0,C,11,S,Diphah,Amsive,Europa
235,0252_01,False,F/53/P,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Leenny Byerry,False,252,1,1571.0,F,53,P,Leenny,Byerry,Earth
236,0253_01,False,G/42/P,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Dawne Cardner,False,253,1,888.0,G,42,P,Dawne,Cardner,Earth
237,0254_01,False,F/54/P,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Race Stenson,True,254,1,1290.0,F,54,P,Race,Stenson,Earth
238,0255_01,True,A/3/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Ashir Mingious,True,255,1,0.0,A,3,S,Ashir,Mingious,Europa
239,0257_01,False,F/49/S,55 Cancri e,21,False,0.0,0.0,0.0,0.0,0.0,Errohs Berte,False,257,1,1664.0,F,49,S,Errohs,Berte,Mars
240,0257_02,True,F/49/S,TRAPPIST-1e,60,False,0.0,0.0,0.0,0.0,0.0,Squars Berte,True,257,2,0.0,F,49,S,Squars,Berte,Mars
241,0258_01,False,F/50/S,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Feryla Cooperkins,False,258,1,704.0,F,50,S,Feryla,Cooperkins,Earth
242,0260_01,False,E/16/S,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Segino Inderly,False,260,1,7845.0,E,16,S,Segino,Inderly,Europa
243,0261_01,False,F/56/P,TRAPPIST-1e,26,False,0.0,0.0,0.0,0.0,0.0,Dord Bookerson,False,261,1,898.0,F,56,P,Dord,Bookerson,Earth
244,0263_01,True,G/43/P,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Maen Merkins,True,263,1,0.0,G,43,P,Maen,Merkins,Earth
245,0265_01,True,D/8/S,TRAPPIST-1e,39,False,0.0,0.0,0.0,0.0,0.0,Etair Herpumble,True,265,1,0.0,D,8,S,Etair,Herpumble,Europa
246,0267_01,False,F/51/S,TRAPPIST-1e,13,False,0.0,0.0,0.0,0.0,0.0,Lilace Sancockett,False,267,1,873.0,F,51,S,Lilace,Sancockett,Earth
247,0269_01,False,F/52/S,55 Cancri e,47,False,0.0,0.0,0.0,0.0,0.0,Lerome Polliamposs,True,269,1,823.0,F,52,S,Lerome,Polliamposs,Earth
248,0270_01,False,F/59/P,TRAPPIST-1e,63,False,0.0,0.0,0.0,0.0,0.0,Cathya Fryersonis,False,270,1,1393.0,F,59,P,Cathya,Fryersonis,Earth
249,0275_01,True,D/9/S,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Terf Obnoble,True,275,1,0.0,D,9,S,Terf,Obnoble,Europa
250,0277_01,False,F/61/P,55 Cancri e,50,False,0.0,0.0,0.0,0.0,0.0,Byront Mcdanield,True,277,1,2487.0,F,61,P,Byront,Mcdanield,Earth
251,0278_01,False,G/734/S,TRAPPIST-1e,35,False,0.0,0.0,0.0,0.0,0.0,Judya Beachez,False,278,1,888.0,G,734,S,Judya,Beachez,Earth
252,0278_02,False,G/45/P,TRAPPIST-1e,45,False,0.0,0.0,0.0,0.0,0.0,Marice Beachez,False,278,2,444.0,G,45,P,Marice,Beachez,Earth
253,0281_01,False,F/63/P,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Derine Pierry,True,281,1,2078.0,F,63,P,Derine,Pierry,Earth
254,0282_01,False,F/54/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Valex Baketton,True,282,1,918.0,F,54,S,Valex,Baketton,Earth
255,0283_01,True,G/46/P,PSO J318.5-22,29,False,0.0,0.0,0.0,0.0,0.0,Jacky Santin,True,283,1,0.0,G,46,P,Jacky,Santin,Earth
256,0283_02,False,F/64/P,TRAPPIST-1e,22,False,0.0,0.0,0.0,0.0,0.0,Roydo Santin,True,283,2,803.0,F,64,P,Roydo,Santin,Earth
257,0285_01,True,E/16/P,TRAPPIST-1e,14,False,0.0,0.0,0.0,0.0,0.0,Krabik Invebodene,True,285,1,0.0,E,16,P,Krabik,Invebodene,Europa
258,0285_02,True,E/16/P,55 Cancri e,42,False,0.0,0.0,0.0,0.0,0.0,Grasath Invebodene,True,285,2,0.0,E,16,P,Grasath,Invebodene,Europa
259,0286_01,False,F/65/P,55 Cancri e,57,False,0.0,0.0,0.0,0.0,0.0,Carita Jimes,False,286,1,1488.0,F,65,P,Carita,Jimes,Earth
260,0287_01,True,G/734/S,55 Cancri e,39,False,0.0,0.0,0.0,0.0,0.0,Tetra Bootty,True,287,1,0.0,G,734,S,Tetra,Bootty,Europa
261,0287_02,False,B/12/P,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Alasym Bootty,False,287,2,2085.0,B,12,P,Alasym,Bootty,Europa
262,0288_01,False,F/55/S,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Gory Delez,False,288,1,828.0,F,55,S,Gory,Delez,Earth
263,0289_01,True,C/12/S,55 Cancri e,19,False,0.0,0.0,0.0,0.0,0.0,Furuson Objeciane,True,289,1,0.0,C,12,S,Furuson,Objeciane,Europa
264,0290_01,False,B/7/S,55 Cancri e,26,False,0.0,0.0,0.0,0.0,0.0,Skaton Excialing,True,290,1,5877.0,B,7,S,Skaton,Excialing,Europa
265,0290_02,True,B/7/S,TRAPPIST-1e,17,False,0.0,0.0,0.0,0.0,0.0,Algor Excialing,True,290,2,0.0,B,7,S,Algor,Excialing,Europa
266,0290_03,False,B/7/S,TRAPPIST-1e,43,False,0.0,0.0,0.0,0.0,0.0,Dhenar Excialing,True,290,3,0.0,B,7,S,Dhenar,Excialing,Europa
267,0290_04,False,B/7/S,55 Cancri e,9,False,0.0,0.0,0.0,0.0,0.0,Atino Excialing,True,290,4,0.0,B,7,S,Atino,Excialing,Europa
268,0291_01,False,D/10/S,TRAPPIST-1e,40,False,0.0,0.0,0.0,0.0,0.0,Castab Brakeril,True,291,1,7678.0,D,10,S,Castab,Brakeril,Europa
269,0294_01,True,B/8/S,TRAPPIST-1e,50,False,0.0,0.0,0.0,0.0,0.0,Phonons Roforhauge,True,294,1,0.0,B,8,S,Phonons,Roforhauge,Europa
270,0297_01,False,G/47/P,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Ernice Gardonadox,True,297,1,1433.0,G,47,P,Ernice,Gardonadox,Earth
271,0298_01,True,A/3/P,55 Cancri e,57,False,0.0,0.0,0.0,0.0,0.0,Ashird Sorbitter,True,298,1,0.0,A,3,P,Ashird,Sorbitter,Europa
272,0301_01,True,G/734/S,TRAPPIST-1e,16,False,0.0,0.0,0.0,0.0,0.0,Margia Wriggins,False,301,1,0.0,G,734,S,Margia,Wriggins,Earth
273,0302_01,False,F/67/P,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Lesley Shephendry,False,302,1,1385.0,F,67,P,Lesley,Shephendry,Earth
274,0303_01,True,G/41/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Oraryn Kirklander,True,303,1,0.0,G,41,S,Oraryn,Kirklander,Earth
275,0304_01,False,E/18/S,TRAPPIST-1e,28,False,0.0,0.0,0.0,0.0,0.0,Betena Ausivetpul,False,304,1,7439.0,E,18,S,Betena,Ausivetpul,Europa
276,0305_01,False,C/7/P,55 Cancri e,23,False,0.0,0.0,0.0,0.0,0.0,Suhelik Geousker,False,305,1,3073.0,C,7,P,Suhelik,Geousker,Europa
277,0306_01,False,E/19/S,TRAPPIST-1e,23,False,0.0,0.0,0.0,0.0,0.0,Dony Estevesters,False,306,1,904.0,E,19,S,Dony,Estevesters,Earth
278,0307_01,False,F/59/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Natald Hickett,True,307,1,1359.0,F,59,S,Natald,Hickett,Earth
279,0309_01,False,F/60/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Billya Bowerson,False,309,1,1357.0,F,60,S,Billya,Bowerson,Earth
280,0310_01,False,G/734/S,TRAPPIST-1e,67,False,0.0,0.0,0.0,0.0,0.0,Naviton Coudered,False,310,1,4947.0,G,734,S,Naviton,Coudered,Europa
281,0313_01,False,F/68/P,PSO J318.5-22,60,False,0.0,0.0,0.0,0.0,0.0,Briney Mckinsond,True,313,1,552.0,F,68,P,Briney,Mckinsond,Earth
282,0313_02,True,G/50/P,55 Cancri e,27,False,0.0,0.0,0.0,0.0,0.0,Jona Mckinsond,True,313,2,0.0,G,50,P,Jona,Mckinsond,Earth
283,0313_03,False,F/68/P,55 Cancri e,49,False,0.0,0.0,0.0,0.0,0.0,Jaimer Mckinsond,True,313,3,649.0,F,68,P,Jaimer,Mckinsond,Earth
284,0313_04,False,G/50/P,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,Hary Mckinsond,True,313,4,0.0,G,50,P,Hary,Mckinsond,Earth
285,0314_01,False,G/51/P,55 Cancri e,26,False,0.0,0.0,0.0,0.0,0.0,Kell Kochroeders,False,314,1,1790.0,G,51,P,Kell,Kochroeders,Earth
286,0315_01,True,G/42/S,PSO J318.5-22,35,False,0.0,0.0,0.0,0.0,0.0,Adriet Valezaley,True,315,1,0.0,G,42,S,Adriet,Valezaley,Earth
287,0316_01,False,B/9/S,TRAPPIST-1e,24,False,0.0,0.0,0.0,0.0,0.0,Hallah Sorbitter,True,316,1,2798.0,B,9,S,Hallah,Sorbitter,Europa
288,0316_02,True,B/9/S,TRAPPIST-1e,20,False,0.0,0.0,0.0,0.0,0.0,Beneba Sorbitter,True,316,2,0.0,B,9,S,Beneba,Sorbitter,Europa
289,0320_01,False,G/44/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Breney Bellarkerd,False,320,1,2.0,G,44,S,Breney,Bellarkerd,Earth
290,0320_02,False,G/44/S,TRAPPIST-1e,21,False,0.0,0.0,0.0,0.0,0.0,Garley Bellarkerd,False,320,2,8.0,G,44,S,Garley,Bellarkerd,Earth
291,0321_01,False,F/61/S,TRAPPIST-1e,59,True,0.0,0.0,0.0,0.0,0.0,Quites Bache,False,321,1,1227.0,F,61,S,Quites,Bache,Earth
292,0322_01,True,G/45/S,PSO J318.5-22,13,False,0.0,0.0,0.0,0.0,0.0,Annya Blange,False,322,1,0.0,G,45,S,Annya,Blange,Earth
293,0324_01,True,G/53/P,55 Cancri e,43,False,0.0,0.0,0.0,0.0,0.0,Carma Hooperez,False,324,1,0.0,G,53,P,Carma,Hooperez,Earth
294,0326_01,True,G/47/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Charly Edwartizman,False,326,1,0.0,G,47,S,Charly,Edwartizman,Earth
295,0327_01,False,G/734/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Jasony Ocherman,True,327,1,803.0,G,734,S,Jasony,Ocherman,Earth
296,0330_01,False,C/14/S,TRAPPIST-1e,2,False,0.0,0.0,0.0,0.0,0.0,Bellah Siveduced,True,330,1,0.0,C,14,S,Bellah,Siveduced,Europa
297,0330_02,False,C/14/S,TRAPPIST-1e,32,False,0.0,0.0,0.0,0.0,0.0,,True,330,2,5146.0,C,14,S,,,Europa
298,0330_03,False,C/14/S,TRAPPIST-1e,33,False,0.0,0.0,0.0,0.0,0.0,Hekaton Siveduced,False,330,3,2168.0,C,14,S,Hekaton,Siveduced,Europa
299,0331_01,False,F/72/P,TRAPPIST-1e,25,False,0.0,0.0,0.0,0.0,0.0,Lewise Burchard,False,331,1,803.0,F,72,P,Lewise,Burchard,Earth
300,0333_01,True,F/73/P,55 Cancri e,29,False,0.0,0.0,0.0,0.0,0.0,Phios Melie,True,333,1,0.0,F,73,P,Phios,Melie,Mars
301,0334_01,False,F/62/S,TRAPPIST-1e,29,False,0.0,0.0,0.0,0.0,0.0,Unfly Mushe,False,334,1,7404.0,F,62,S,Unfly,Mushe,Mars
302,0336_01,False,F/74/P,TRAPPIST-1e,44,False,0.0,0.0,0.0,0.0,0.0,Maura Cookson,False,336,1,712.0,F,74,P,Maura,Cookson,Earth
303,0337_01,True,F/63/S,55 Cancri e,2,False,0.0,0.0,0.0,0.0,0.0,Guanch Perle,True,337,1,0.0,F,63,S,Guanch,Perle,Mars
304,0337_02,False,F/63/S,TRAPPIST-1e,19,False,0.0,0.0,0.0,0.0,0.0,Weros Perle,True,337,2,2460.0,F,63,S,Weros,Perle,Mars
305,0337_03,False,F/63/S,55 Cancri e,0,False,0.0,0.0,0.0,0.0,0.0,,True,337,3,0.0,F,63,S,,,Mars
306,0338_01,True,G/48/S,TRAPPIST-1e,18,False,0.0,0.0,0.0,0.0,0.0,Ireen Guerson,True,338,1,0.0,G,48,S,Ireen,Guerson,Earth
307,0340_01,True,B/10/S,55 Cancri e,38,False,0.0,0.0,0.0,0.0,0.0,Pentard Poille,True,340,1,0.0,B,10,S,Pentard,Poille,Europa
308,0341_01,True,G/57/P,PSO J318.5-22,5,False,0.0,0.0,0.0,0.0,0.0,Lorian Webstephrey,False,341,1,0.0,G,57,P,Lorian,Webstephrey,Earth
309,0343_01,False,F/76/P,PSO J318.5-22,31,False,0.0,0.0,0.0,0.0,0.0,Meremy Salez,False,343,1,1302.0,F,76,P,Meremy,Salez,Earth
310,0345_01,True,E/21/S,TRAPPIST-1e,30,False,0.0,0.0,0.0,0.0,0.0,Berios Racke,False,345,1,0.0,E,21,S,Berios,Racke,Mars
311,0346_01,True,G/59/P,55 Cancri e,15,False,0.0,0.0,0.0,0.0,0.0,Lynney Chanan,True,346,1,0.0,G,59,P,Lynney,Chanan,Earth
